Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"George Springer","TOR",60,267,8,27,21,6,0.104868913,0.191011235,0.150862069,0.24137931,0.215517241,0.306818181,0.36637931,0.3020548307985971,0.3059465234929865,90.46500259288011,-0.4607828436419368,-3.4722341836763366,-6.481481075286865,-0.04508518803962669,"George Springer",12856,543807
"Max Kepler","ARI",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1550000011920929,-100,0,-0.5139170566054021,-0.025720160454511642,-0.04830315161972929,"Max Kepler",12144,596146
"Joey Meneses","ATH",3,9,0,0,1,0,0.222222222,0.111111111,0,0.166666666,0.142857142,0.333333333,0.142857142,0.25458217991722953,0.3188457753923204,54.65275196691051,-0.01602420536801219,-0.49879107134928374,-0.32407405972480774,-0.051070031775926256,"Joey Meneses",14366,608841
"Coby Mayo","BAL",65,224,10,28,31,1,0.071428571,0.330357142,0.190243902,0.245901639,0.195121951,0.258928571,0.385365853,0.28247240984014105,0.2858948366982596,77.94439339949962,0.7759194397367537,-5.068091692727727,-3.432713210582733,-0.053087772283910144,"Coby Mayo",28312,691723
"Luken Baker","ARI",3,5,0,0,0,0,0,0.6,0,0.5,0.2,0.2,0.2,0.17835600376129152,0.12280000448226928,4.854365943039383,-0.2535009593702853,-0.8185552230656232,0.13434617966413498,-0.053156703231081244,"Luken Baker",21497,663609
"Jared Oliva","SFG",7,7,0,1,0,1,0,0.142857142,0,0.166666666,0.142857142,0.142857142,0.142857142,0.12739714554377965,0.30785713876996723,-26.39058464467724,0.19465860119089484,-0.8561994358928919,0.09412373043596745,-0.05450996206975809,"Jared Oliva",19968,666931
"Blake Hunt","SDP",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.7540280936437599,0.10365151055157185,-0.0562805619311359,"Blake Hunt",23209,675448
"James Outman","- - -",60,94,2,13,8,5,0.085106382,0.436170212,0.14117647,0.285714285,0.164705882,0.244680851,0.305882352,0.24815512527810765,0.23556616965760577,52.457775300211196,0.7812060937285423,-4.50508851967235,0.6015943773090839,-0.05645977714893174,"James Outman",24770,681546
"Jonathan India","KCR",17,58,2,8,8,0,0.137931034,0.224137931,0.145833334,0.181818181,0.166666666,0.310344827,0.3125,0.2911246213419684,0.284396401767073,79.38830856445216,0.34436495462432504,-1.0697529964064263,-1.5627499371767044,-0.057608118150937096,"Jonathan India",21523,663697
"Kerry Carpenter","DET",59,186,11,19,31,0,0.080645161,0.317204301,0.25,0.257731958,0.219512195,0.295698924,0.469512195,0.32893732927178826,0.2995227108830991,107.95270177662087,-0.48625152464956045,1.2634809428998843,-8.499444246292114,-0.06210440209440016,"Kerry Carpenter",25961,681481
"Nick Solak","SDP",4,10,0,0,1,0,0.1,0,0,0.125,0.142857142,0.3,0.142857142,0.2322215497493744,0.3734578132629395,46.18373901301867,-0.01602420536801219,-0.6552360415859498,-0.32407405972480774,-0.06675138155363655,"Nick Solak",19294,669256
"Tanner Murray","CHW",13,33,1,2,3,0,0.06060606,0.212121212,0.107142857,0.238095238,0.214285714,0.28125,0.321428571,0.2561654717691483,0.27530897817304056,58.29431974454747,0.30008653039112687,-1.3279088141433515,-0.5052152797579765,-0.06687030866008851,"Tanner Murray",28848,695020
"Alek Thomas","ARI",28,100,2,12,10,4,0.03,0.23,0.159574468,0.217391304,0.180851063,0.222222222,0.340425531,0.2463260575978443,0.2920614616158082,51.03961074914012,0.8232059781439602,-4.992147920663306,1.0311561226844788,-0.07454204769588968,"Alek Thomas",23792,677950
"Buddy Kennedy","SFG",7,8,0,0,0,0,0.125,0.375,0,0,0,0.125,0,0.08746622502803802,0.19097574055194855,-53.52340616321336,-0.005341401789337397,-1.4641417949234412,0.4453476667404175,-0.07732959431536274,"Buddy Kennedy",22505,671083
"Victor Robles","SEA",28,64,0,4,2,3,0.046875,0.15625,0.032786885,0.274509803,0.229508196,0.265625,0.262295081,0.2394926529377699,0.260772168636322,53.704682841493224,-0.35786873241886497,-3.862651034402144,0.7668817043304443,-0.08298099149089322,"Victor Robles",18363,645302
"Justin Crawford","PHI",76,246,2,22,16,9,0.06504065,0.215447154,0.092105263,0.306358381,0.24122807,0.296747967,0.333333333,0.2826273421931073,0.2713691555723852,75.07917260953704,0.5812098002061248,-6.700424293036969,-2.1001595854759216,-0.08744883807241983,"Justin Crawford",31791,702222
"Alejandro Osuna","TEX",48,148,0,14,12,4,0.087837837,0.148648648,0.031496063,0.304761904,0.251968503,0.353741496,0.283464566,0.30091991838143795,0.3086087736364913,90.49210652950529,0.00037810951471328735,-1.6641457775156414,-4.468221306800842,-0.08751543657177326,"Alejandro Osuna",27915,696030
"Ryan Bliss","SEA",3,10,0,0,1,0,0.1,0.3,0,0.166666666,0.125,0.2,0.125,0.15915098190307617,0.27008059024810793,-1.1121291365501658,-0.01165187987498939,-1.2076961778743613,-0.018475651741027832,-0.08845417366337933,"Ryan Bliss",29547,669208
"Davis Wendzel","PIT",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.22950001060962677,-100,0,-1.0321113425198862,-0.00038129091262817383,-0.09184982731744441,"Davis Wendzel",26469,673995
"Vidal Bruján","NYM",9,13,0,4,1,0,0.076923076,0.076923076,0,0.1,0.09090909,0.166666666,0.09090909,0.13262581825256348,0.21340050299962363,-21.92904166768866,-0.4231118151728879,-2.305814751763299,0.9638966917991638,-0.09377346020399654,"Vidal Brujan",20536,660644
"Christian Vázquez","HOU",54,171,4,16,19,0,0.076023391,0.16374269,0.116129033,0.235772357,0.212903225,0.273809523,0.329032258,0.26763960915411306,0.23462677001953125,66.95530478927684,-0.3360366257838905,-7.020120182924622,-0.007097817957401276,-0.09520327525302275,"Christian Vazquez",9774,543877
"Eloy Jiménez","TOR",12,35,0,2,3,0,0.085714285,0.2,0,0.36,0.29032258,0.342857142,0.29032258,0.28929170199802945,0.2562976564679827,81.75676908588541,-0.4750348459929228,-1.2303249753161736,-0.9722222089767456,-0.09718786295125992,"Eloy Jimenez",17484,650391
"Aramis Garcia","ARI",8,19,1,2,2,0,0,0.315789473,0.157894737,0.166666666,0.157894736,0.157894736,0.315789473,0.20186074156510203,0.25905262796502365,20.825694613495774,-0.12907651532441378,-1.9158485648597194,0.3180348873138428,-0.10010011470325032,"Aramis Garcia",16925,605244
"Shay Whitcomb","HOU",17,24,2,2,5,0,0.041666666,0.458333333,0.260869565,0.1,0.130434782,0.166666666,0.391304347,0.2372957468032837,0.2584502498308818,46.251804653528346,-0.010682803578674793,-1.5365584377887958,-0.3193061947822571,-0.10177608261551137,"Shay Whitcomb",27789,694376
"Cody Freeman","TEX",7,18,0,1,0,0,0.055555555,0.277777777,0,0.333333333,0.235294117,0.277777777,0.235294117,0.23704721530278525,0.16393366124894884,46.91200780738706,-0.03044887096621096,-1.1607985492251698,-0.5110333766788244,-0.10479391469385646,"Cody Freeman",25629,683227
"Daniel Johnson","HOU",8,17,0,1,0,0,0.117647058,0.176470588,0,0.181818181,0.142857142,0.294117647,0.142857142,0.2302191362661474,0.3414931858287138,41.42346060416785,-0.049974820110946894,-1.2278971140695634,-0.40950650442391634,-0.10491498123761113,"Daniel Johnson",19643,669288
"Bryce Johnson","SDP",32,49,0,5,2,5,0.061224489,0.367346938,0.044444445,0.296296296,0.177777777,0.229166666,0.222222222,0.20785103489955267,0.1724878748257955,29.624120021155676,0.8183988681994379,-3.2775186805931433,0.6550249457359314,-0.10582714417964115,"Bryce Johnson",20002,669369
"Jake Meyers","HOU",47,135,3,13,11,1,0.066666666,0.207407407,0.112903226,0.234042553,0.201612903,0.259259259,0.314516129,0.2567508648943018,0.25204462122034144,59.52595661814756,-1.1373545373789966,-7.600655374109739,1.740179419517517,-0.10695100798408329,"Jake Meyers",20308,676694
"Jose Fernandez","ARI",55,177,3,23,15,7,0.039548022,0.2259887,0.096969697,0.319672131,0.254545454,0.289017341,0.351515151,0.28419414800026516,0.27600238777998554,76.77075155095625,0.6576123051345348,-4.225983507819137,-2.544547438621521,-0.10749458690675276,"Jose Fernandez",28020,699912
"Oliver Dunn","TBR",9,12,0,4,1,0,0.083333333,0.25,0,0.125,0.09090909,0.166666666,0.09090909,0.13262581825256348,0.20690049727757773,-26.621114124614653,0.13599016051739454,-1.661354583560341,0.15768694877624512,-0.10942514632847496,"Oliver Dunn",26295,686554
"Scott Kingery","CHC",8,4,0,2,0,1,0,0,0,0.25,0.25,0.25,0.25,0.22294500470161438,0.15600000321865082,37.93186147531462,0.39437816431745887,0.09948819560267841,-1.4994443655014038,-0.12921118232603232,"Scott Kingery",17975,664068
"Vinnie Pasquantino","KCR",68,291,6,28,32,3,0.109965635,0.175257731,0.125984252,0.253731343,0.224409448,0.30927835,0.3503937,0.29288492668871235,0.3162776099310981,80.58935810665969,-0.10549073573201895,-6.787035706438975,-4.8641985431313515,-0.13076169299263146,"Vinnie Pasquantino",27676,686469
"Jim Jarvis","ATL",2,5,0,0,0,0,0,0.4,0,0.333333333,0.2,0.2,0.2,0.17835600376129152,0.17720000743865966,5.368236902282737,-0.00535488268451445,-0.5673573513144494,-0.882061243057251,-0.1309583429929331,"Jim Jarvis",33492,805347
"Jimmy Crooks","STL",17,53,1,2,7,0,0.094339622,0.264150943,0.106382979,0.21875,0.170212765,0.264150943,0.276595744,0.2503213016492016,0.33420771818894607,56.89000240185288,-0.06269951909780502,-2.776545244516409,-0.24846383929252625,-0.13362488840013517,"Jimmy Crooks",31354,699625
"Logan O'Hoppe","LAA",57,194,4,19,21,0,0.072164948,0.24742268,0.114285714,0.298387096,0.234285714,0.300518134,0.348571428,0.29101063025430074,0.2748745735445171,81.14842907239881,-2.2235910398885608,-6.5496584831451905,-1.6839607954025269,-0.13456757292678773,"Logan O'Hoppe",24729,681351
"Nick Yorke","PIT",27,86,1,6,6,0,0.081395348,0.197674418,0.078947368,0.237288135,0.197368421,0.279069767,0.276315789,0.25594609837199367,0.30583936114643895,56.676104039452134,0.14861988835036755,-4.276828119334541,0.15253007411956787,-0.13709208457725314,"Nick Yorke",27504,694377
"Hayden Senger","NYM",7,17,1,2,2,0,0,0.235294117,0.2,0.1,0.133333333,0.133333333,0.333333333,0.1962382713953654,0.18113333384195965,21.295239545649906,-0.22485226998105645,-1.8140619808561782,-0.09275071322917938,-0.13808089727075262,"Hayden Senger",21489,663584
"Josh Bell","MIN",80,318,9,40,51,1,0.072327044,0.22327044,0.147766323,0.291079812,0.243986254,0.301886792,0.391752577,0.30584611757746283,0.3182329621704869,91.69067414475214,-1.5484423763118684,-4.674067721533634,-8.017789363861084,-0.13878462179900708,"Josh Bell",13145,605137
"César Salazar","HOU",9,22,0,0,1,0,0.136363636,0.136363636,0,0.066666666,0.055555555,0.227272727,0.055555555,0.16916704990647055,0.32828135923905805,-0.23214221993181153,-0.039705106522887945,-2.6481021707003056,0.4848077893257141,-0.1402766196564175,"Cesar Salazar",21587,663967
"Brady House","WSN",44,177,7,22,25,1,0.073446327,0.282485875,0.171779141,0.280373831,0.226993865,0.282485875,0.398773006,0.29838653540207166,0.319474306973544,87.41981728452436,-0.7668341640383005,-3.411626042271368,-3.683996096253395,-0.14054779146256352,"Brady House",29993,691781
"Trei Cruz","DET",2,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0.09679999947547913,-100,0,-1.280358912758985,-0.2918289303779602,-0.14174247020368128,"Trei Cruz",27569,669360
"Jase Bowen","SDP",17,32,0,4,0,3,0.0625,0.4375,0.033333333,0.25,0.133333333,0.1875,0.166666666,0.16682155430316925,0.20239412784576416,1.7448335023025212,0.6897362763993442,-3.0447998206415554,0.6096375584602356,-0.14257216014500804,"Jase Bowen",26047,687749
"Zach Dezenzo","HOU",21,51,1,5,2,0,0.078431372,0.372549019,0.14893617,0.296296296,0.191489361,0.25490196,0.340425531,0.26415281669766294,0.24667738034174994,64.57627975743317,0.26693589612841606,-1.8700829635914635,-1.366507649421692,-0.14437853582258303,"Zach Dezenzo",31562,701305
"Rikuu Nishida","CHW",12,30,0,3,2,0,0,0.166666666,0,0.291666666,0.24137931,0.24137931,0.24137931,0.21525724591880008,0.24731034245984307,30.38279517810527,-0.061923339497298,-2.5324062058238477,0.04231783747673035,-0.14453081078075863,"Rikuu Nishida",33795,807747
"Jorge Soler","LAA",62,260,11,30,37,0,0.1,0.315384615,0.199115044,0.277372262,0.216814159,0.303846153,0.415929203,0.31537124056082505,0.30960787259615385,97.7695794374003,-1.9362488710321486,-2.6222172834203086,-8.08644700050354,-0.14719422771890445,"Jorge Soler",14221,624585
"Dylan Carlson","CHC",3,4,0,1,0,0,0,0.5,0,0,0,0,0,0,0.06949999928474426,-100,0.06289903074502945,-0.9517293157879183,-0.6698267906904221,-0.1517420543141782,"Dylan Carlson",20126,666185
"Zach Cole","HOU",19,53,3,4,8,0,0.018867924,0.396226415,0.196078431,0.185185185,0.156862745,0.188679245,0.352941176,0.23427222247393625,0.2887656193859172,44.188865676303095,0.1448271656408906,-3.354146939411417,-0.0477219820022583,-0.1539399472146058,"Zach Cole",31583,805904
"Zack Short","- - -",26,55,0,4,2,0,0.127272727,0.309090909,0.045454545,0.24137931,0.159090909,0.277777777,0.204545454,0.23360545436541238,0.26147063242064583,42.067226296330986,-0.1720790650579147,-3.9471054581897755,0.5016375109553337,-0.15418666749435825,"Zack Short",19562,670097
"Yainer Diaz","HOU",33,132,3,9,16,0,0.037878787,0.151515151,0.128,0.269230769,0.248,0.272727272,0.376,0.28201395544138824,0.28587144793886127,76.76286576714833,-1.0169128561392426,-4.645190454748556,-1.577740877866745,-0.1546677188424926,"Yainer Diaz",23003,673237
"Weston Wilson","- - -",24,53,1,7,3,3,0.113207547,0.207547169,0.086956522,0.264705882,0.217391304,0.320754716,0.304347826,0.29016242949467785,0.2909924571330731,83.86289584859284,0.17586203152313828,-0.8358233649575411,-2.60688928514719,-0.15809267774720728,"Weston Wilson",19358,642215
"Will Benson","CIN",51,114,3,11,6,1,0.140350877,0.333333333,0.145833333,0.272727272,0.1875,0.309734513,0.333333333,0.29089387878775597,0.29987030729241326,77.42305093764044,0.1639883671887219,-2.8930535368592984,-2.343087315559387,-0.15824499609499748,"Will Benson",21853,666181
"Rafael Marchán","PHI",26,78,2,4,6,0,0.012820512,0.179487179,0.08,0.101694915,0.106666666,0.141025641,0.186666666,0.14891550479791102,0.1945173067924304,-15.777220684205275,-0.2084329524077475,-10.934709993106875,6.844019651412964,-0.15992997930150438,"Rafael Marchan",21646,665561
"Marcelo Mayer","BOS",70,228,3,19,22,3,0.070175438,0.192982456,0.092682926,0.260869565,0.219512195,0.281938325,0.312195121,0.267467125134321,0.2587089032198476,62.06795043519905,0.07223572256043553,-10.157988812943147,0.4485321044921875,-0.161489728389256,"Marcelo Mayer",29668,691785
"Christian Koss","SFG",10,15,0,1,0,0,0,0.133333333,0.071428571,0.083333333,0.071428571,0.133333333,0.142857142,0.1329463839530945,0.15758479436238607,-22.6199103557039,0.11898153414949775,-2.065676874420803,-0.02686189068481326,-0.16352807085819376,"Christian Koss",27653,683766
"Jarred Kelenic","- - -",24,67,1,4,4,0,0.104477611,0.358208955,0.083333334,0.342857142,0.216666666,0.298507462,0.3,0.2745475075138149,0.3461886768910422,71.03475960480317,-1.2729527167975903,-3.5685513072107398,-0.44944964349269867,-0.16588308295839416,"Jarred Kelenic",22558,672284
"Yohel Pozo","STL",18,33,0,0,5,0,0,0.09090909,0.03030303,0.266666666,0.242424242,0.242424242,0.272727272,0.2274530367417769,0.24409091833866003,41.35115325543388,-0.28769427305087447,-2.586512880958263,-0.11796322651207447,-0.1666724148392556,"Yohel Pozo",18848,650968
"Brent Rooker","ATH",48,203,10,20,29,2,0.093596059,0.320197044,0.188888888,0.242990654,0.2,0.280788177,0.388888888,0.2933049951449479,0.31216384425307764,81.07317930257956,0.421966671012342,-4.122864084750388,-4.75573168322444,-0.16755101914246334,"Brent Rooker",19627,667670
"Sal Frelick","MIL",74,263,3,28,29,6,0.087452471,0.095057034,0.087336244,0.25,0.23580786,0.3046875,0.323144104,0.2817636669850817,0.2819901417366601,76.86000223594237,1.2161195785738528,-6.012416424963385,-4.128681182861328,-0.1679520587460135,"Sal Frelick",29622,686217
"Dylan Moore","PHI",15,15,0,3,0,1,0.2,0.4,0,0,0,0.2,0,0.13994596004486085,0.233161195119222,-21.87197266446806,0.27664383174851537,-1.8946889402142801,-0.3350435271859169,-0.17747705383937093,"Dylan Moore",18042,664238
"Connor Joe","SEA",21,45,1,2,3,2,0.133333333,0.333333333,0.128205128,0.260869565,0.179487179,0.288888888,0.307692307,0.2743171797858344,0.33715190887451174,77.46532306554747,-0.34062415454536676,-1.5401451653471452,-1.8240782618522644,-0.1790845356046311,"Connor Joe",16572,656582
"Michael Helman","TEX",15,35,1,2,2,0,0.028571428,0.171428571,0.133333334,0.166666666,0.166666666,0.235294117,0.3,0.23975780430962057,0.20039265296038458,48.76143222218771,0.0018928730860352516,-2.1194410433366433,-0.9291411340236664,-0.18320731954729014,"Michael Helman",24605,680737
"Kameron Misner","KCR",11,30,0,1,4,2,0.033333333,0.4,0.035714286,0.5,0.285714285,0.310344827,0.321428571,0.2829544831966532,0.22433813687028556,73.81385484972935,-0.8504360504448414,-1.7796951767540587,-1.103465460240841,-0.18449589878434403,"Kameron Misner",26374,670224
"CJ Kayfus","CLE",9,25,1,4,2,0,0.08,0.32,0.181818182,0.23076923,0.181818181,0.28,0.363636363,0.28916037797927857,0.3044553565979004,82.24783792829481,0.18749965680763125,-0.33747129386708363,-2.395644247531891,-0.18734785711834812,"CJ Kayfus",33704,692216
"Jesus Rodriguez","SFG",14,43,2,3,7,1,0.069767441,0.116279069,0.153846154,0.21875,0.23076923,0.302325581,0.384615384,0.3064172863960266,0.3203299988147824,95.25252969455651,-0.10641453368589282,-0.34888675991296436,-2.9116063117980957,-0.19038604271844928,"Jesus Rodriguez",26991,683679
"Sterlin Thompson","COL",27,77,2,7,10,0,0.064935064,0.272727272,0.144927537,0.304347826,0.231884057,0.311688311,0.376811594,0.3086508396384004,0.2950694344260476,80.70638036307155,-0.391616721637547,-2.156173856062785,-2.2457486987113953,-0.19485595505765077,"Sterlin Thompson",31443,694514
"Chadwick Tromp","ATL",12,27,0,1,3,0,0,0.259259259,0.04,0.263157894,0.2,0.192307692,0.24,0.18579269830997175,0.17823999404907226,10.421426342222292,-0.01292249746620655,-2.885681501144362,0.08501826226711273,-0.19614329471270608,"Chadwick Tromp",16953,644433
"Raynel Delgado","HOU",11,23,0,1,2,0,0.04347826,0.130434782,0,0.333333333,0.285714285,0.318181818,0.285714285,0.2750186324119568,0.28785480152476917,71.98998387047442,0.03521802509203553,-0.726835022734674,-2.021818771958351,-0.19617072357296356,"Raynel Delgado",22272,669384
"Johnathan Rodríguez","BAL",5,11,0,0,1,0,0.272727272,0.363636363,0,0,0,0.272727272,0,0.19083540006117386,0.33012890815734863,15.420815403286527,-0.01602420536801219,-1.1165499045419662,-1.2142616957426071,-0.19714540125249894,"Johnathan Rodriguez",22530,671286
"Jared Triolo","PIT",49,164,0,14,9,5,0.079268292,0.25,0.040816327,0.311320754,0.224489795,0.296296296,0.265306122,0.2605981466210919,0.2706274660477727,59.83714298391223,0.7116967430338264,-7.111778894384521,-0.12871503829956055,-0.1979416663832067,"Jared Triolo",25807,669707
"Victor Scott II","STL",61,184,2,19,9,9,0.086956521,0.239130434,0.064516129,0.254545454,0.193548387,0.275862068,0.258064516,0.24837561516926207,0.27318859100341797,55.56792008295378,0.6815991094335914,-9.028993934485841,1.0746408104896545,-0.2048850475947576,"Victor Scott II",31349,687363
"Miles Mastrobuoni","SEA",8,27,0,3,1,0,0.074074074,0.37037037,0,0.357142857,0.217391304,0.269230769,0.217391304,0.2253215267108037,0.18690815338721642,44.035778126214446,-0.84586196905002,-2.6332475220635176,-0.3463341146707535,-0.20516392626281615,"Miles Mastrobuoni",20017,670156
"Kevin Alcántara","CHC",12,10,0,1,0,0,0.1,0.4,0,0.2,0.111111111,0.2,0.111111111,0.15915098190307617,0.1875805974006653,-5.415795232468968,-0.5909511419013143,-1.8430452636616725,-0.5465861111879349,-0.2101438778093675,"Kevin Alcantara",25971,682634
"Kyler Fedko","MIN",9,13,0,1,1,0,0.153846153,0.307692307,0,0,0,0.153846153,0,0.1076507384960468,0.19812398690443772,-43.53726784479719,-0.4232329549267888,-2.630485555469213,0.09058225154876709,-0.21116147998175308,"Kyler Fedko",29930,693459
"Zach McKinstry","DET",57,190,2,12,12,1,0.115789473,0.184210526,0.085365853,0.209302325,0.176829268,0.271276595,0.262195121,0.24478776952162146,0.2632307852468183,50.53778202883416,-1.2146551171317697,-12.33123510851454,3.464084804058075,-0.21346704923958107,"Zach McKinstry",19392,656716
"Nick Morabito","NYM",5,12,0,0,0,0,0,0.75,0,0,0,0.083333333,0,0.060892139871915184,0.17298100392023721,-70.67164682759014,-0.4178915531374514,-2.8505095334626427,0.33630919456481934,-0.2162455296484774,"Nick Morabito",32119,703492
"Leo Rivas","SEA",38,120,0,9,7,2,0.125,0.3,0.04040404,0.203125,0.131313131,0.262711864,0.171717171,0.21805825021307348,0.23839326632224908,39.080072612587706,1.0268484745174646,-7.6205332877061505,1.1636418402194977,-0.22191350931490073,"Leo Rivas",21009,660844
"Nolan Gorman","STL",62,229,7,19,26,0,0.109170305,0.323144104,0.12437811,0.260162601,0.19402985,0.279475982,0.31840796,0.26643235515392827,0.27842527549172286,67.83736683956994,-1.1416885214857757,-9.889881747614545,0.28062641620635986,-0.22546109608774445,"Nolan Gorman",22263,669357
"Sean Murphy","ATL",4,14,0,1,0,0,0,0.428571428,0,0.125,0.071428571,0.071428571,0.071428571,0.06369857277188982,0.13250000136239187,-72.5408012723542,-0.005341401789337397,-2.874477394025856,0.1831318438053131,-0.22769279988099939,"Sean Murphy",19352,669221
"Chuckie Robinson","LAD",5,17,0,1,1,0,0,0.235294117,0,0.181818181,0.133333333,0.133333333,0.133333333,0.11890400250752767,0.14953333536783855,-34.047881765482934,-0.021666500717401505,-2.7283667586707465,-0.1207733154296875,-0.23389075127049275,"Chuckie Robinson",19824,642020
"Charles McAdoo","TOR",8,25,1,2,3,0,0,0.24,0.12,0.166666666,0.16,0.16,0.28,0.18908536434173584,0.2341200065612793,13.386371761919442,-0.01888747839257121,-2.5802452766071675,-0.6307366788387299,-0.23593427446354137,"Charles McAdoo",33323,807727
"Alec Bohm","PHI",78,313,9,24,42,1,0.063897763,0.143769968,0.129370629,0.228813559,0.22027972,0.274760383,0.349650349,0.27644115381728346,0.2892578076093625,70.8756946302327,-0.9548487546853721,-11.78242376010172,-0.6797025799751282,-0.23984629500289525,"Alec Bohm",21618,664761
"Josh Smith","TEX",34,117,0,6,6,2,0.119658119,0.188034188,0.02970297,0.275,0.217821782,0.316239316,0.247524752,0.26346106621725807,0.2890109681246573,64.93407631240326,0.22083272924646735,-4.632221614814465,-1.9346164464950562,-0.24395673519902233,"Josh Smith",26396,669701
"Noelvi Marte","CIN",28,88,4,10,6,4,0.079545454,0.261363636,0.197530864,0.24074074,0.209876543,0.272727272,0.407407407,0.2975598329847509,0.2933177290291622,81.9525269212081,0.2393849417567253,-1.6470001788204154,-3.596031069755554,-0.24427403254316774,"Noelvi Marte",26517,682622
"Jeff McNeil","ATH",75,264,3,22,22,1,0.079545454,0.132575757,0.080508475,0.265,0.237288135,0.30798479,0.31779661,0.28264978050275613,0.3057295115971474,73.80316748798215,-1.6984430435113609,-9.879260833296959,-1.9320467114448547,-0.24481790934165554,"Jeff McNeil",15362,643446
"Sam Haggerty","TEX",36,47,0,3,1,2,0.042553191,0.340425531,0.022727272,0.25,0.159090909,0.212765957,0.181818181,0.18604969090603768,0.18219966076790017,12.116593793717751,0.3995609967969358,-4.486385966867727,0.37728971242904663,-0.24757543096018017,"Sam Haggerty",18054,664059
"Jose Trevino","CIN",19,48,0,4,2,0,0.020833333,0.145833333,0.022222223,0.210526315,0.177777777,0.195652173,0.2,0.17838434810223786,0.2372228665785356,0.9734981650970375,-0.3554914779961109,-6.001271626485275,2.0145556330680847,-0.24781444985169904,"Jose Trevino",16725,624431
"Miguel Andujar","SDP",59,205,5,18,17,2,0.03902439,0.165853658,0.158974359,0.275641025,0.246153846,0.282926829,0.405128205,0.29624788279603853,0.28382944943282407,89.68924914411224,-0.6341070090420544,-3.1446949663497397,-5.94372284412384,-0.2512703866612923,"Miguel Andujar",15878,609280
"Jake Rogers","DET",26,78,1,6,6,1,0.089743589,0.32051282,0.104477612,0.209302325,0.149253731,0.233766233,0.253731343,0.2228090616015645,0.24351186876173142,35.54179446649145,0.0873320447281003,-5.859926556179923,0.5668561160564423,-0.2556873417921196,"Jake Rogers",19452,668670
"Ramón Urías","STL",25,68,2,9,5,0,0.088235294,0.176470588,0.157894737,0.159090909,0.157894736,0.279411764,0.315789473,0.27327029319370494,0.30579300487742705,72.48370481504755,-0.4835289316251874,-2.7059695190962003,-2.006761983036995,-0.25599380809240463,"Ramon Urias",18795,602104
"Reese McGuire","CHW",11,34,0,1,3,0,0.058823529,0.264705882,0,0.25,0.172413793,0.272727272,0.172413793,0.22181124398202606,0.24230776411114316,34.85456275412665,-0.049004898697603494,-2.6690389148093914,-1.120813399553299,-0.2621964698199033,"Reese McGuire",15674,624512
"Tommy Pham","NYM",9,14,0,1,0,0,0.071428571,0.5,0,0,0,0.071428571,0,0.04998070001602173,0.13712900025503977,-78.08590490870515,0.047713400330394506,-2.9136306743214995,-0.24952036142349243,-0.2756629805666658,"Tommy Pham",2967,502054
"Billy Cook","PIT",44,26,0,6,0,4,0,0.423076923,0,0.266666666,0.153846153,0.153846153,0.153846153,0.13719692597022423,0.12188461193671593,-24.013247937317452,0.2317362930625677,-3.5980339220440243,0.027748048305511475,-0.277675492804251,"Billy Cook",29573,695257
"Chad Stevens","COL",16,34,0,1,3,0,0.147058823,0.382352941,0,0.0625,0.035714285,0.176470588,0.035714285,0.12913026529199936,0.209765588535982,-41.27677554052902,0.16125876549631357,-5.544073982205969,1.7038768827915192,-0.2788634371221813,"Chad Stevens",29614,677060
"Danny Jansen","TEX",41,142,3,11,12,1,0.091549295,0.28169014,0.138211382,0.225,0.170731707,0.276595744,0.308943089,0.2687514026959737,0.2540804003992825,68.5436524678346,-0.6672526267357171,-5.950983006135747,-1.9177434742450714,-0.285786522335695,"Danny Jansen",16535,643376
"Brett Baty","NYM",78,268,3,26,26,3,0.089552238,0.283582089,0.084033613,0.298136645,0.214285714,0.292134831,0.298319327,0.2696557864267728,0.29265788789099073,71.18200163259756,0.5945738195441663,-8.578816944408045,-2.956541061401367,-0.29330226718315866,"Brett Baty",26123,683146
"Denzel Clarke","ATH",22,60,0,4,6,2,0.066666666,0.4,0.018867925,0.310344827,0.16981132,0.228070175,0.188679245,0.19643244617863706,0.1928968599864415,14.977413131286523,0.5149749387055635,-5.519362252719773,0.4811079353094101,-0.294966580546134,"Denzel Clarke",29858,672016
"Jhostynxon Garcia","PIT",13,37,0,2,2,0,0.027027027,0.27027027,0.028571428,0.28,0.2,0.243243243,0.228571428,0.21742177492863424,0.27435731887817383,30.499056813632258,0.10567976161837578,-2.9487047568081235,-1.1522625237703323,-0.2955312983319331,"Jhostynxon Garcia",28142,691373
"Marcus Semien","NYM",80,318,9,30,29,6,0.072327044,0.213836477,0.127586207,0.24537037,0.213793103,0.271293375,0.34137931,0.27203441061056,0.3157279604957217,72.79826253028784,0.816467022523284,-9.457899444986372,-3.8756940364837646,-0.312042210517691,"Marcus Semien",12533,543760
